0,394,503,400:462,388,22,22;491,396,29,184;497,393,196,114;454,390,260,198;492,391,301,247;488,394,354,51;273,531,386,130;503,400,422,284;484,386,475,135;390,374,479,135;468,384,530,227;503,388,682,86;503,400,692,249;503,400,719,360;452,390,738,256;406,362,754,157;458,388,848,269;506,399,890,168;502,400,929,98;491,395,931,366;469,384,933,279;495,405,939,173;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
0,401,503,409:462,388,22,22;491,396,29,184;503,402,66,195;495,405,80,337;503,402,87,111;503,400,130,184;503,404,169,46;454,390,260,198;488,394,354,51;273,531,386,130;495,406,437,26;503,402,444,133;390,374,479,135;504,402,520,293;421,442,577,354;504,408,614,146;503,400,692,249;503,400,719,360;452,390,738,256;458,388,848,269;502,400,929,98;469,384,933,279;495,405,939,173;510,414,0,6;510,414,0,6;510,414,0,6;
504,394,510,404:503,402,66,195;503,402,87,111;503,400,130,184;503,404,169,46;510,405,414,348;503,400,422,284;504,403,429,132;503,402,444,133;505,403,480,352;504,402,520,293;505,404,546,296;503,388,682,86;503,400,719,360;511,404,802,361;512,402,858,95;506,399,890,168;507,403,905,97;502,400,929,98;509,390,936,172;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
504,405,510,409:505,407,72,196;507,409,89,179;503,404,169,46;508,410,226,47;507,407,293,23;507,409,312,127;510,405,414,348;513,407,433,56;505,403,480,352;506,407,538,295;505,404,546,296;504,408,614,146;507,409,622,356;507,409,784,262;511,404,802,361;510,411,808,161;507,409,835,320;507,409,903,326;507,403,905,97;505,407,967,368;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
0,410,507,416:462,388,22,22;507,409,79,110;507,409,89,179;510,414,100,44;509,412,167,54;510,414,186,191;508,410,226,47;454,390,260,198;507,409,312,127;488,394,354,51;273,531,386,130;495,406,437,26;390,374,479,135;421,442,577,354;504,408,614,146;507,409,622,356;452,390,738,256;507,409,784,262;507,409,835,320;458,388,848,269;507,409,903,326;505,412,945,32;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
0,417,507,702:462,388,22,22;510,414,100,44;512,419,114,48;510,414,186,191;514,424,212,115;454,390,260,198;492,682,291,9;510,415,300,202;273,531,386,130;423,445,428,55;495,406,437,26;390,374,479,135;513,711,574,299;421,442,577,354;496,669,618,302;502,668,621,138;515,425,675,152;452,390,738,256;508,669,758,91;502,668,837,320;505,412,945,32;503,667,955,100;509,688,968,282;510,414,0,6;510,414,0,6;510,414,0,6;
508,410,510,414:510,414,0,6;510,413,23,10;509,412,33,335;510,414,60,336;510,414,74,33;507,409,79,110;510,414,100,44;509,412,167,54;508,410,226,47;507,409,312,127;510,413,344,65;510,414,447,126;509,412,490,129;507,409,622,356;510,414,645,149;510,413,668,244;507,409,784,262;510,411,808,161;510,414,874,272;507,409,903,326;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
508,415,510,702:510,414,0,6;510,415,65,15;510,414,74,33;516,672,75,34;510,414,100,44;512,419,114,48;509,412,167,54;510,414,186,191;510,414,188,191;514,424,212,115;510,415,300,202;512,669,311,119;511,414,381,213;513,711,574,299;510,415,597,136;510,414,645,149;515,425,675,152;508,669,758,91;512,669,817,266;503,667,955,100;509,688,968,282;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
511,394,510,414:510,413,23,10;509,412,33,335;508,410,226,47;510,414,315,24;510,413,344,65;510,405,414,348;513,407,433,56;510,414,447,126;510,414,561,231;510,414,629,356;510,413,668,244;511,404,802,361;510,411,808,161;512,402,858,95;510,414,874,272;506,399,890,168;510,414,913,365;509,390,936,172;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
511,415,510,415:510,414,0,6;510,414,10,9;510,414,60,336;510,414,74,33;510,414,100,44;510,414,118,203;510,414,153,339;510,414,186,191;510,414,188,191;510,414,189,215;510,414,315,24;511,414,381,213;510,414,447,126;510,414,561,231;510,414,603,236;510,414,629,356;510,414,739,312;510,414,874,272;510,414,913,365;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
511,394,550,408:517,393,28,11;522,393,52,27;528,407,172,189;522,393,298,344;520,392,389,69;510,405,414,348;513,407,433,56;518,395,478,291;524,404,565,142;522,392,600,355;511,404,802,361;512,402,858,95;506,399,890,168;509,390,936,172;519,395,964,368;525,389,970,18;522,392,998,370;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
511,409,550,415:510,414,10,9;510,413,23,10;509,412,33,335;528,407,172,189;525,417,240,58;514,413,242,196;510,414,315,24;529,415,316,49;529,415,322,120;510,413,344,65;511,414,381,213;513,407,433,56;518,415,461,57;510,414,561,231;524,404,565,142;511,414,721,88;510,411,808,161;513,416,925,329;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
511,416,516,422:513,417,37,186;510,415,65,15;512,419,114,48;514,418,120,204;510,414,186,191;514,424,206,223;514,413,242,196;510,415,300,202;511,414,381,213;518,415,461,57;511,415,474,220;516,423,585,233;510,415,597,136;514,419,706,308;511,414,721,88;517,419,911,277;513,416,925,329;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
511,423,516,702:516,672,75,34;512,419,114,48;514,424,206,223;516,425,207,57;514,424,212,115;512,669,311,119;515,424,399,216;513,711,574,299;516,423,585,233;516,424,649,304;515,425,675,152;514,419,706,308;516,425,730,360;516,425,735,255;508,669,758,91;512,669,817,266;503,667,955,100;509,688,968,282;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
517,416,550,548:514,418,120,204;516,425,207,57;525,417,240,58;517,425,285,343;529,415,316,49;529,415,322,120;517,425,329,64;529,416,410,280;518,415,461,57;516,423,585,233;516,424,649,304;517,424,683,307;516,425,730,360;516,425,735,255;512,669,817,266;517,419,911,277;503,667,955,100;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
517,549,550,702:549,695,54,39;516,672,75,34;550,694,165,113;550,702,166,340;516,425,207,57;550,702,262,118;550,702,263,123;550,692,367,211;513,711,385,214;542,711,411,11;513,711,574,299;550,702,640,85;550,702,687,86;512,669,817,266;503,667,955,100;509,688,968,282;551,700,1000,100;559,678,1011,101;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
0,703,523,793:521,730,83,198;492,682,291,9;529,739,306,250;513,711,385,214;506,780,550,296;513,711,574,299;515,752,578,61;525,805,583,355;435,856,584,144;520,754,586,234;521,720,623,302;521,730,637,303;523,743,767,260;500,795,820,163;526,783,867,271;521,767,884,167;436,855,928,329;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
0,794,523,885:511,816,307,126;435,856,341,121;448,885,373,347;435,856,374,268;435,856,514,58;448,885,517,226;448,885,518,293;448,885,535,354;525,805,583,355;435,856,584,144;454,898,608,238;447,885,609,301;448,885,663,244;450,880,752,90;500,795,820,163;526,783,867,271;436,855,928,329;529,803,993,285;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
524,703,533,743:521,730,83,198;535,735,92,104;529,739,306,250;513,711,385,214;542,712,408,72;542,711,411,11;538,744,540,59;513,711,574,299;536,736,582,233;521,720,623,302;521,730,637,303;523,743,767,260;528,745,857,95;529,739,919,365;542,712,944,330;529,739,997,177;533,733,999,34;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
524,744,533,885:511,816,307,126;539,748,511,225;538,744,540,59;525,805,583,355;520,754,586,234;454,898,608,238;535,763,612,146;539,770,643,241;531,759,658,243;531,759,697,359;537,777,740,156;523,743,767,260;528,745,857,95;526,783,867,271;521,767,884,167;538,754,888,273;529,803,993,285;529,739,997,177;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
0,886,398,1133:449,918,131,184;372,1094,363,263;338,1150,465,134;356,1108,470,128;426,987,510,80;435,856,514,58;215,1244,551,231;406,1096,587,299;448,885,663,244;448,885,699,250;370,1152,780,92;320,1143,804,145;356,1108,826,362;405,1095,828,319;363,1099,834,268;356,1109,838,164;324,1123,849,94;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
0,1134,398,4095:219,1292,77,337;220,1294,225,116;219,1292,313,252;219,1293,368,265;408,1175,380,347;338,1150,465,134;244,1300,488,78;404,1268,548,12;215,1244,551,231;219,1293,646,241;244,1300,693,139;370,1152,780,92;320,1143,804,145;324,1123,849,94;219,1293,866,147;244,1301,901,326;408,1175,904,327;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
399,886,533,1038:449,918,131,184;511,816,307,126;426,987,510,80;435,856,514,58;454,899,515,293;448,886,516,225;448,885,517,226;448,885,518,293;448,885,535,354;454,898,608,238;447,885,609,301;448,885,663,244;448,885,699,250;450,880,752,90;424,1089,761,314;450,919,800,264;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
399,1039,533,4095:488,1237,297,62;408,1175,380,347;449,1177,454,219;490,1248,505,353;426,987,510,80;404,1268,548,12;406,1096,587,299;473,1177,591,83;449,1177,601,356;424,1089,761,314;370,1152,780,92;424,1089,827,268;405,1095,828,319;490,1248,879,324;408,1175,904,327;490,1248,954,367;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
534,703,544,735:542,712,71,109;535,735,92,104;541,732,235,119;550,702,263,123;543,735,336,258;542,712,408,72;542,711,411,11;537,732,439,287;549,722,521,226;544,736,604,236;550,702,640,85;537,735,651,85;544,726,751,64;542,712,944,330;536,734,989,369;533,733,999,34;549,715,1005,35;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
534,736,544,740:544,738,68,31;535,735,92,104;544,736,97,337;541,732,235,119;536,736,328,204;543,735,336,258;546,741,387,348;536,736,425,349;538,744,540,59;536,736,582,233;544,736,604,236;537,735,651,85;536,736,655,305;536,736,846,363;539,738,966,281;546,741,992,285;529,739,997,177;541,738,1023,179;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
545,703,550,729:550,702,263,123;551,729,369,211;542,712,408,72;542,711,411,11;549,722,521,226;550,730,539,229;551,708,576,232;553,721,620,147;550,730,638,240;550,702,640,85;550,702,687,86;549,724,701,308;544,726,751,64;549,722,833,320;549,726,883,273;549,715,1005,35;550,726,1022,178;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
545,730,550,740:544,738,68,31;544,736,97,337;547,736,221,341;547,736,224,195;541,732,235,119;551,729,369,211;546,741,387,348;551,735,392,53;547,735,513,81;550,730,539,229;552,731,592,300;544,736,604,236;550,730,638,240;544,726,751,64;547,737,756,90;547,736,881,364;547,736,882,324;546,741,992,285;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
534,741,542,762:539,748,61,193;542,765,327,256;536,736,328,204;539,748,352,346;539,748,511,225;538,744,540,59;536,736,582,233;535,763,612,146;531,759,658,243;531,759,697,359;540,745,729,254;542,746,843,321;528,745,857,95;538,754,888,273;540,758,921,277;539,738,966,281;529,739,997,177;541,738,1023,179;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
534,763,542,4095:488,1237,297,62;511,816,307,126;542,765,327,256;543,772,395,348;490,1248,505,353;426,987,510,80;404,1268,548,12;525,805,583,355;473,1177,591,83;454,898,608,238;535,763,612,146;539,770,643,241;537,777,740,156;543,767,759,258;424,1089,761,314;450,919,800,264;526,783,867,271;540,758,921,277;529,803,993,285;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
543,741,550,759:544,747,6,36;546,741,387,348;552,749,388,52;555,739,509,80;539,748,511,225;547,759,549,296;556,755,632,239;546,759,712,309;540,745,729,254;547,737,756,90;547,759,797,264;542,746,843,321;538,754,888,273;540,758,921,277;547,759,973,174;546,741,992,285;546,741,1002,334;546,741,1020,102;541,738,1023,179;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
543,760,550,4095:488,1237,297,62;511,816,307,126;542,765,327,256;543,772,395,348;543,772,412,348;490,1248,505,353;426,987,510,80;404,1268,548,12;473,1177,591,83;454,898,608,238;539,770,643,241;546,759,712,309;537,777,740,156;543,767,759,258;424,1089,761,314;450,919,800,264;540,758,921,277;547,759,973,174;529,803,993,285;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,394,552,701:552,701,34,106;549,695,54,39;550,694,165,113;528,407,172,189;516,425,207,57;552,693,223,116;529,415,316,49;517,425,329,64;550,692,367,211;529,416,410,280;552,693,416,349;552,701,598,355;550,702,687,86;552,701,799,317;512,669,817,266;525,389,970,18;551,700,1000,100;559,678,1011,101;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,702,552,714:552,702,41,13;552,703,51,191;552,701,132,185;552,702,183,112;552,702,287,344;552,702,314,345;552,702,361,210;552,702,382,270;552,702,383,271;552,702,537,132;552,702,568,143;551,708,576,232;552,701,598,355;552,702,606,237;550,702,640,85;550,702,687,86;552,702,943,99;549,715,1005,35;554,703,1019,76;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
553,394,562,701:552,701,34,106;554,702,50,38;528,407,172,189;516,425,207,57;552,693,223,116;529,415,316,49;565,692,323,127;564,680,324,255;517,425,329,64;529,416,410,280;552,693,416,349;556,702,456,351;564,679,556,82;558,697,652,150;512,669,817,266;558,693,953,280;525,389,970,18;551,700,1000,100;559,678,1011,101;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
553,702,562,714:552,701,34,106;552,702,41,13;554,702,50,38;552,703,51,191;552,701,132,185;558,706,237,119;552,702,287,344;552,702,314,345;557,709,351,67;552,702,361,210;552,702,382,270;552,702,383,271;556,702,456,351;552,702,568,143;551,708,576,232;552,701,598,355;552,701,799,317;552,702,943,99;549,715,1005,35;554,703,1019,76;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,715,554,727:554,720,154,207;553,723,292,243;555,719,305,249;551,729,369,211;554,719,376,269;556,726,503,2;554,723,506,223;554,720,534,228;553,721,620,147;549,724,701,308;554,720,794,143;551,729,824,362;549,722,833,320;549,726,883,273;556,725,946,330;549,715,1005,35;550,726,1022,178;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,728,554,750:552,731,309,345;551,729,369,211;555,733,371,266;552,749,388,52;551,735,392,53;556,726,503,2;555,739,509,80;550,730,539,229;552,731,592,300;556,741,605,237;550,730,638,240;547,737,756,90;552,731,812,318;551,729,824,362;552,730,847,166;551,729,865,363;549,726,883,273;546,741,1020,102;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
555,715,562,728:554,720,154,207;556,722,232,118;553,723,292,243;555,719,305,249;557,709,351,67;554,719,376,269;556,726,503,2;554,723,506,223;556,722,533,131;554,720,534,228;554,720,794,143;556,724,868,271;557,722,918,170;556,725,946,330;556,722,990,284;549,715,1005,35;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
555,729,562,750:555,733,371,266;552,749,388,52;551,735,392,53;556,726,503,2;555,739,509,80;556,755,512,292;556,741,605,237;561,737,789,68;552,731,812,318;562,750,815,265;551,729,824,362;558,734,841,363;552,730,847,166;560,742,876,272;556,755,956,331;560,741,957,148;559,735,996,370;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
563,394,578,707:528,407,172,189;516,425,207,57;558,706,237,119;529,415,316,49;565,692,323,127;564,680,324,255;517,425,329,64;531,373,340,50;569,690,377,123;529,416,410,280;556,702,456,351;564,679,556,82;558,697,652,150;570,690,839,321;570,690,886,29;558,693,953,280;583,723,980,283;559,678,1011,101;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
563,708,578,744:558,706,237,119;555,719,305,249;557,709,351,67;556,726,503,2;581,725,630,148;579,734,746,257;578,747,775,261;561,737,789,68;568,750,790,17;579,736,803,161;576,749,819,163;556,724,868,271;560,742,876,272;570,690,886,29;557,722,918,170;560,741,957,148;583,723,980,283;559,735,996,370;580,747,1014,287;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
579,394,4095,726:528,407,172,189;516,425,207,57;529,415,316,49;564,680,324,255;517,425,329,64;531,373,340,50;529,416,410,280;555,286,431,25;587,723,502,79;536,340,555,297;564,679,556,82;581,725,630,148;599,743,757,258;587,723,768,141;596,740,769,92;570,690,839,321;570,690,886,29;583,723,980,283;559,678,1011,101;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
579,727,4095,744:585,744,317,253;590,747,455,27;587,723,502,79;585,744,569,354;581,725,630,148;585,743,673,151;579,734,746,257;599,743,757,258;596,740,769,92;578,747,775,261;599,743,781,316;585,745,786,66;585,745,787,160;599,743,795,144;579,736,803,161;585,744,907,276;585,745,920,328;583,723,980,283;599,743,983,284;580,747,1014,287;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
563,745,577,749:576,749,347,66;569,751,355,208;576,749,572,135;576,749,716,88;576,749,734,255;578,747,775,261;568,750,790,17;576,750,792,263;576,749,798,361;576,749,806,146;577,749,811,318;574,750,814,162;562,750,815,265;576,749,819,163;576,749,830,319;577,749,845,165;560,742,876,272;576,749,971,369;576,749,1008,286;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
563,750,577,750:575,751,94,43;576,749,347,66;569,751,355,208;576,750,359,262;576,749,547,354;574,750,557,134;577,750,571,82;576,750,654,305;576,749,716,88;576,749,734,255;576,749,772,158;570,752,788,67;568,750,790,17;576,750,792,263;577,749,811,318;574,750,814,162;562,750,815,265;576,749,830,319;577,749,845,165;573,752,862,166;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
578,745,4095,745:585,745,111,181;585,745,249,234;585,744,308,251;585,744,317,253;590,747,455,27;585,745,519,353;585,745,580,0;585,745,713,309;585,745,755,314;599,743,757,258;596,740,769,92;578,747,775,261;599,743,781,316;585,745,786,66;585,745,787,160;585,744,907,276;585,745,920,328;585,745,982,332;599,743,983,284;580,747,1014,287;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
578,746,4095,750:590,747,455,27;585,745,519,353;577,750,571,82;585,745,580,0;584,752,624,15;576,750,654,305;585,745,713,309;598,757,733,254;599,743,757,258;579,751,774,260;578,747,775,261;599,743,781,316;585,745,786,66;585,745,787,160;577,749,811,318;576,749,819,163;585,745,909,327;585,745,920,328;579,749,958,280;585,745,982,332;599,743,983,284;580,747,1014,287;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,751,571,753:568,752,342,129;569,751,355,208;569,752,358,261;570,752,362,122;552,749,388,52;563,754,402,54;569,752,459,351;556,755,512,292;568,753,526,294;569,752,588,299;568,752,636,0;570,753,648,149;570,752,788,67;568,750,790,17;562,750,815,265;569,752,938,366;556,755,956,331;571,753,962,75;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,754,571,762:569,754,175,211;556,755,261,123;552,749,388,52;569,754,396,274;563,754,402,54;556,755,512,292;568,753,526,294;568,753,627,303;556,755,632,239;570,753,648,149;569,754,659,357;556,755,747,313;570,759,782,65;570,752,788,67;562,750,815,265;556,755,924,365;556,755,956,331;571,753,962,75;547,759,973,174;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
572,751,583,755:575,751,94,43;579,757,248,233;569,751,355,208;570,752,362,122;574,750,557,134;577,750,571,82;584,752,624,15;570,753,648,149;576,750,654,305;579,751,774,260;570,752,788,67;576,750,792,263;574,750,814,162;573,752,862,166;579,749,958,280;571,753,962,75;577,758,984,176;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
572,756,583,762:569,754,175,211;579,757,248,233;573,759,357,209;577,758,529,353;584,752,624,15;570,753,648,149;580,759,727,155;573,761,764,315;570,759,782,65;577,758,783,159;576,765,813,162;573,752,862,166;579,764,892,325;571,753,962,75;579,764,972,331;577,758,984,176;583,762,986,333;573,760,988,369;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,763,579,772:556,755,261,123;572,767,346,207;563,754,402,54;543,772,412,348;582,770,536,228;576,774,625,84;580,766,633,239;581,769,677,246;546,759,712,309;582,772,723,89;543,767,759,258;573,761,764,315;570,759,782,65;576,765,813,162;564,775,850,5;579,764,892,325;579,764,972,331;547,759,973,174;573,760,988,369;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
551,773,579,4095:488,1237,297,62;511,816,307,126;572,767,346,207;543,772,395,348;543,772,412,348;490,1248,505,353;426,987,510,80;582,770,536,228;404,1268,548,12;577,776,575,232;473,1177,591,83;454,898,608,238;576,774,625,84;582,772,723,89;537,777,740,156;424,1089,761,314;450,919,800,264;564,775,850,5;586,800,923,31;529,803,993,285;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
580,763,583,773:582,773,88,103;583,773,250,235;583,773,271,199;583,773,356,209;582,770,536,228;576,774,625,84;580,766,633,239;581,769,677,246;582,772,723,89;580,759,727,155;583,773,731,311;584,767,801,160;583,773,809,265;583,773,821,267;583,762,860,322;579,764,892,325;583,772,959,367;579,764,972,331;583,762,986,333;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
580,774,583,4095:582,773,88,103;488,1237,297,62;583,773,356,209;490,1248,505,353;426,987,510,80;583,774,570,143;577,776,575,232;473,1177,591,83;454,898,608,238;576,774,625,84;583,773,662,243;583,773,731,311;424,1089,761,314;450,919,800,264;582,774,810,317;583,773,821,267;583,773,863,96;583,773,872,323;586,800,923,31;582,774,994,333;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
584,751,583,773:583,772,187,113;579,757,248,233;583,773,271,199;582,770,536,228;584,752,624,15;582,772,723,89;580,759,727,155;583,773,732,312;584,767,801,160;583,773,807,317;583,773,809,265;583,762,860,322;583,772,959,367;583,773,960,331;583,772,981,176;583,762,986,333;583,773,1009,286;583,773,1015,287;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
584,774,583,773:583,773,250,235;583,773,271,199;583,773,356,209;583,773,366,264;583,773,527,139;583,773,635,240;583,773,760,259;583,773,770,315;583,773,821,267;583,773,825,267;583,773,831,28;583,773,842,165;583,773,870,323;583,773,960,331;583,773,977,283;583,773,985,177;583,773,1007,370;583,773,1009,286;583,773,1015,287;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
584,751,4095,771:596,773,49,26;583,772,187,113;579,757,248,233;591,769,320,203;587,765,400,131;584,772,419,282;590,747,455,27;582,770,536,228;600,763,554,140;584,752,624,15;580,759,727,155;598,757,733,254;584,767,801,160;583,762,860,322;591,769,861,270;585,771,916,170;599,743,983,284;583,762,986,333;595,770,1006,334;598,760,1016,335;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
584,772,4095,773:596,773,49,26;583,773,99,105;583,772,187,113;585,771,270,238;591,769,320,203;583,773,325,63;584,772,419,282;601,780,420,283;584,773,544,230;600,763,554,140;583,772,613,301;583,773,635,240;584,773,642,304;583,773,770,315;583,773,807,317;583,773,870,323;585,771,916,170;583,772,959,367;583,772,981,176;595,770,1006,334;583,773,1015,287;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
584,774,583,773:583,773,269,199;583,773,356,209;583,773,366,264;583,773,531,81;583,773,532,139;583,773,559,297;583,773,690,87;583,773,724,311;583,773,725,253;583,773,731,311;583,773,760,259;583,773,856,269;583,773,863,96;583,773,872,323;583,773,891,325;583,773,961,281;583,773,963,368;583,773,1007,370;583,773,1010,178;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
584,774,583,4095:488,1237,297,62;583,773,353,208;490,1248,505,353;426,987,510,80;583,773,528,295;583,773,532,139;583,773,559,297;583,774,570,143;577,776,575,232;473,1177,591,83;454,898,608,238;583,773,662,243;583,773,724,311;583,773,725,253;583,773,744,256;424,1089,761,314;450,919,800,264;582,774,810,317;583,773,863,96;583,773,872,323;586,800,923,31;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;510,414,0,6;
584,774,4095,773:596,773,49,26;583,773,269,199;585,771,270,238;591,769,320,203;583,773,325,63;583,773,353,208;583,773,366,264;601,780,420,283;583,773,528,295;583,773,532,139;584,773,544,230;583,773,615,301;583,773,635,240;583,773,744,256;583,773,753,156;583,773,777,361;583,773,785,316;583,773,831,28;583,773,832,362;583,773,856,269;583,773,893,365;583,773,961,281;583,773,977,283;510,414,0,6;510,414,0,6;510,414,0,6;
