539,733,2453,331;541,733,13,24;540,733,1512,1033;541,738,4095,690;542,737,1258,813;539,738,3867,669;542,735,1394,832;539,737,2325,557;543,735,3206,1235;504,397,1968,1138;504,397,266,1309;501,400,1825,1118;502,400,3719,125;509,392,3936,129;503,388,2731,254;498,394,2334,559;498,400,2877,596;
583,773,2903,598;583,773,2812,593;583,773,2193,1155;583,773,3782,127;583,773,2131,544;583,773,2896,998;583,773,2899,1210;583,773,3567,1434;583,773,1213,468;454,382,209,90;458,388,3395,1055;460,382,1695,867;461,387,3277,1044;461,382,3587,394;462,385,2666,341;462,384,900,72;462,384,2706,585;
495,235,217,92;505,235,1888,482;506,234,1342,480;504,233,974,211;493,237,1933,39;521,248,3346,1050;521,249,2096,908;493,253,1877,38;492,252,556,166;487,364,2657,969;488,370,1782,1366;488,369,1640,1064;488,370,1783,878;491,363,1509,1355;492,365,162,137;491,363,2653,15;492,364,1302,476;
476,386,1313,821;476,386,2776,1201;482,382,1181,12;470,373,372,153;469,384,3439,1250;470,384,3088,1417;470,384,2601,1188;469,383,344,163;470,384,3517,1257;504,401,501,163;505,403,218,699;504,402,2083,1147;503,402,509,420;505,403,2798,987;504,403,2974,1218;505,403,1923,888;504,403,1601,1051;
498,400,2877,596;494,405,1616,275;495,405,3759,1094;495,405,3768,1441;498,400,1696,1082;492,396,1856,300;503,406,1660,280;501,407,1805,293;503,402,862,69;486,380,2230,496;484,377,2673,1193;484,377,695,852;486,380,3650,655;484,374,1186,79;489,380,1617,505;487,381,2316,323;491,376,652,28;
468,320,2461,1177;470,320,4,54;469,320,326,714;469,320,1932,1372;469,320,1016,217;469,320,1925,1135;469,320,39,29;469,321,188,693;469,320,1007,925;478,295,644,841;488,304,2880,597;490,289,418,154;488,286,1864,1126;477,286,1907,887;477,286,3589,1435;475,288,3417,639;475,287,1563,1357;
494,227,1788,1106;494,226,2242,924;497,224,648,192;496,227,1050,786;496,226,697,433;496,228,2382,561;497,224,1833,882;497,225,949,179;497,225,341,107;511,404,3211,1235;510,405,1659,862;512,402,3435,16;519,405,552,165;510,408,1421,835;510,411,3235,372;514,413,971,210;510,408,2264,1159;
491,376,652,28;484,374,1186,79;492,375,1298,1350;484,373,913,450;488,370,1783,878;492,365,162,137;492,375,233,702;496,365,2833,102;499,372,3771,405;537,225,2104,1150;537,225,1734,1092;537,225,645,842;537,225,2664,340;537,225,3384,1247;537,225,2605,337;537,225,3628,1078;537,225,2842,1406;
479,323,2702,976;479,323,1094,1340;479,323,841,766;479,323,573,424;479,324,3434,386;479,323,2387,940;480,324,768,443;480,324,716,173;480,324,785,873;495,405,3759,1094;495,406,1964,1138;501,409,2248,320;497,400,3561,289;504,408,2177,1383;504,407,1948,890;503,406,1660,280;502,409,1461,1017;
509,285,1831,88;490,289,418,154;488,286,2590,964;506,287,374,767;504,287,1674,1077;492,265,2750,981;508,266,407,167;482,270,1135,32;489,266,1097,461;533,373,2548,244;534,414,2462,43;522,393,1688,284;529,407,2465,1177;528,407,2284,927;525,389,3883,300;524,404,2263,94;524,391,362,765;
551,706,1257,236;541,711,2160,225;550,702,2563,334;550,702,3580,1262;549,698,2821,991;550,702,273,706;550,702,2868,517;550,702,1053,786;550,702,1055,787;562,692,1300,983;565,692,1295,1350;564,697,3454,388;565,695,1570,850;561,696,2538,960;561,694,917,451;561,692,300,101;560,694,1686,866;
556,695,3401,1427;555,694,3282,1045;555,694,3457,389;560,691,898,771;560,692,197,1307;560,693,248,744;560,694,1685,283;552,690,3218,371;558,697,1646,277;405,1095,1494,839;405,1095,3409,1248;405,1096,3209,1032;405,1096,3529,1259;405,1096,3005,605;405,1095,3426,1058;405,1095,3982,1296;405,1095,3210,1033;
507,1157,3873,408;463,1004,2304,931;527,855,2182,548;569,849,2878,1408;569,850,1180,1344;623,777,2694,252;466,890,3012,108;585,821,981,181;450,919,3203,371;589,759,1594,854;584,752,2499,8;586,746,3100,1018;589,746,3292,1046;598,757,2935,1003;599,743,3935,1115;599,743,3127,1228;596,740,3079,271;
562,750,3263,1042;563,754,1611,206;568,752,2547,1184;568,750,3163,369;569,751,1337,990;569,752,1839,1122;569,752,3755,1275;569,752,2355,1167;569,752,1365,829;561,701,3397,281;558,706,951,180;555,703,3784,1442;555,703,2088,1147;555,703,649,1321;557,701,673,748;554,702,2168,915;555,701,938,776;
558,728,2424,1173;559,730,276,96;554,732,1149,465;555,733,1487,499;555,728,3289,628;552,731,3251,373;552,730,1552,1357;553,728,3136,1023;552,730,2498,954;506,413,3972,1120;508,413,3601,1074;508,410,907,773;506,413,3660,656;508,410,1582,852;507,410,2021,1142;507,409,3221,1236;507,409,2491,565;
531,373,1363,995;533,373,2548,244;519,385,2532,242;532,392,1809,294;519,385,329,759;519,381,2678,342;522,392,2033,532;524,391,362,765;524,391,1164,801;498,400,2877,596;493,394,80,63;494,405,1616,275;497,400,3561,289;492,394,86,40;491,395,1769,1365;491,396,119,44;491,395,3727,661;
482,366,2636,339;482,356,112,139;478,366,3432,1059;477,356,3348,1425;477,356,731,197;478,356,3803,1281;481,364,2508,955;482,365,3732,662;481,364,3664,1269;525,221,3710,1440;527,218,2379,97;523,222,633,840;523,229,1375,249;528,223,1890,522;528,223,1322,1350;529,223,1178,467;529,224,451,124;
485,240,742,756;484,240,283,1310;485,240,398,722;484,240,1959,1137;484,240,2103,1379;484,240,148,718;484,240,880,896;484,240,1304,476;484,240,2328,1165;488,351,883,1331;482,356,112,139;488,351,1586,852;489,352,1331,823;487,342,200,140;478,351,3095,613;487,364,3621,653;491,363,2653,15;
526,737,2152,1382;522,732,3525,1066;529,739,1549,1041;529,739,1227,809;529,739,3679,546;533,728,3916,19;534,732,1198,805;535,735,371,152;533,733,1480,838;504,372,1978,893;507,368,484,176;499,372,3771,405;506,366,3924,674;501,367,3614,396;500,368,1853,1369;501,368,792,760;500,368,1429,1006;
553,723,1171,466;552,721,3352,536;553,721,4002,1297;553,721,2483,564;551,720,3918,1289;552,720,3522,646;551,722,2608,965;550,721,3066,610;550,721,2364,1169;503,401,2220,920;501,400,2078,906;503,401,1842,520;503,401,3532,1068;503,402,862,69;503,402,1202,966;503,402,410,1314;503,402,910,904;
484,243,2529,1183;486,239,1807,213;483,242,2990,359;484,243,367,1312;484,244,2965,105;484,242,2988,1010;484,242,1733,1363;484,242,1424,492;484,243,4055,1126;506,352,2030,531;502,349,3674,657;503,342,3411,385;514,344,775,438;516,355,1731,870;510,353,187,693;519,353,171,80;519,353,2628,579;
598,776,3844,1103;601,780,1683,511;600,782,3495,1430;591,795,1796,211;584,777,3494,644;587,775,1256,235;604,784,3048,1415;604,784,3116,1227;600,782,3087,1226;525,417,963,1334;529,416,1643,507;521,419,1777,209;529,415,1267,473;529,415,2169,916;518,415,1847,215;528,407,342,149;519,405,552,165;
555,707,2488,333;553,705,166,725;555,703,3784,1442;555,703,2088,1147;555,703,649,1321;554,702,2168,915;552,705,158,722;553,702,2460,332;553,703,2769,258;480,325,520,730;480,324,1339,824;480,325,387,115;480,324,1812,1114;480,324,973,918;480,324,3545,1069;480,325,606,740;480,325,1960,528;
551,732,3540,648;549,731,1556,847;552,732,2380,940;551,731,1346,246;552,730,3391,635;552,731,2371,1391;552,731,2490,1179;550,730,2602,576;552,731,1518,1036;483,373,816,763;483,374,1019,1337;483,373,255,151;483,373,2745,981;483,373,2205,1155;483,373,2125,543;483,373,791,760;484,373,3854,1105;
471,326,543,421;471,329,4017,682;469,330,325,1311;468,329,3954,1118;469,330,2381,1170;468,329,3208,1032;468,330,1099,462;469,330,1115,795;222,1295,2692,584;239,1302,3506,644;245,1300,1372,483;244,1300,2775,1201;219,1292,1255,472;243,1301,4025,1124;215,1244,3821,406;207,1266,1579,272;499,225,0,20;
550,720,3708,1439;550,720,113,712;550,720,1590,853;550,721,2484,953;549,722,2087,539;550,720,2482,1394;550,720,1969,1139;549,719,2604,245;585,110,1990,895;623,777,2694,252;601,615,2829,0;535,218,2062,314;549,233,3041,109;555,258,3799,1098;543,218,2975,605;555,286,1727,514;499,225,0,20;
511,414,1527,1038;510,414,685,851;511,414,333,714;510,414,43,8;510,414,254,745;510,414,475,797;510,414,755,1326;510,414,14,25;469,321,2165,1153;469,321,343,162;469,321,5,22;469,321,3705,1090;469,321,2705,585;469,321,2633,580;469,321,845,767;469,321,21,17;499,225,0,20;
529,223,3524,646;529,223,1178,467;529,223,539,733;530,223,2646,339;529,223,3515,1257;529,223,833,443;529,223,2818,990;529,224,1909,1133;536,225,2140,1152;536,225,642,745;537,225,460,126;537,225,832,176;537,225,866,30;537,225,2664,340;537,225,1734,1092;537,225,3347,1425;499,225,0,20;
587,723,1320,478;583,723,3168,1232;587,723,3312,534;587,723,2733,1197;587,723,2984,268;581,725,3252,1040;587,723,3075,1416;579,734,1546,270;483,240,3608,1264;483,240,126,141;484,240,1156,800;483,240,327,160;484,240,655,193;484,240,2792,1405;484,240,2761,345;484,240,3737,1093;499,225,0,20;
547,736,2164,1153;547,736,3531,392;547,736,1370,998;547,736,3527,1067;547,736,353,1312;547,736,2414,506;547,736,2921,600;547,736,887,899;585,110,1990,895;590,117,1979,310;530,218,3332,1243;527,218,2379,97;543,218,2975,605;540,220,2375,1391;535,222,1308,477;540,221,675,749;499,225,0,20;
338,1150,1863,521;323,1143,1585,1046;320,1143,3219,1236;404,1268,2195,2;245,1300,1372,483;225,1155,1278,81;215,1244,2207,1156;215,1244,3821,406;484,241,1491,1354;484,241,146,51;484,241,1373,484;485,240,698,434;485,240,742,756;484,241,741,866;484,240,880,896;484,240,476,129;499,225,0,20;
583,772,2788,591;583,772,3293,1423;583,772,1952,527;583,772,3927,1447;583,772,3318,1048;583,773,4016,1298;583,772,3253,625;583,773,3231,1036;505,407,3871,1286;507,407,1175,466;508,408,264,746;504,408,2459,564;507,408,1406,489;507,409,1745,1097;506,410,740,64;507,409,1444,257;499,225,0,20;
586,774,2502,334;584,773,3490,1430;584,774,2989,359;585,772,1273,474;584,773,3429,640;584,773,1080,456;584,773,2571,571;584,772,3325,1243;479,245,3546,17;483,240,2032,486;482,242,261,144;483,240,126,141;483,240,3608,1264;483,240,327,160;483,241,3422,1057;483,241,3267,626;499,225,0,20;
508,405,2852,595;505,407,291,709;506,403,221,735;505,403,218,699;503,404,3626,1265;503,406,1660,280;505,403,2798,987;504,404,3724,402;583,773,3327,380;583,773,2106,909;583,773,1078,941;583,773,3438,640;583,773,3236,1037;583,773,2497,1180;583,773,4054,686;583,773,2110,1150;499,225,0,20;
598,776,3844,1103;623,777,3951,411;597,767,3314,378;601,780,1683,511;598,760,4032,1450;599,743,3935,1115;598,757,2935,1003;598,760,4067,1452;531,373,1363,995;533,373,2548,244;529,352,1343,480;520,366,1768,875;518,372,2732,255;521,375,3603,1075;521,359,2401,943;523,357,3295,1046;499,225,0,20;
474,664,821,175;499,684,3678,1085;492,682,1167,1343;509,689,2584,573;509,688,3044,1222;489,797,3632,9;507,719,3326,48;501,700,3373,1246;495,406,1751,87;495,406,1964,1138;514,424,851,68;504,411,214,697;502,409,1461,1017;501,407,1805,293;506,413,3660,656;505,412,3783,1278;499,225,0,20;
479,325,3919,1447;479,325,660,746;479,326,1062,789;480,325,525,178;479,325,143,135;480,325,3907,1111;480,325,627,61;479,325,560,182;503,667,2844,993;513,668,2185,41;512,669,1247,812;512,669,1249,975;508,669,3035,607;512,669,3070,525;512,669,3271,1422;512,669,3026,1221;499,225,0,20;
584,752,2499,8;586,746,3148,1026;585,745,2562,1185;580,747,3957,563;580,748,1445,494;585,745,3147,110;583,743,3032,362;580,747,4059,687;551,706,1257,236;555,707,2488,333;553,705,166,725;557,709,1407,195;550,715,2888,597;542,711,3877,408;549,715,3052,608;549,715,4023,1450;499,225,0,20;
486,380,2230,496;486,380,3650,655;487,378,1723,289;487,381,1857,883;489,380,1617,505;487,381,1464,471;487,381,1498,1028;487,381,2014,1141;327,857,3670,18;489,797,3632,9;435,855,269,706;435,856,4094,1453;435,856,3822,407;435,856,284,1310;435,856,1499,263;435,856,1367,829;499,225,0,20;
517,419,3647,1080;518,424,2394,561;515,419,3446,641;514,424,827,764;516,424,2012,1141;516,423,1753,1364;515,424,2828,350;514,419,2827,349;488,1237,1191,804;493,1247,1604,205;487,1231,2866,1208;507,1157,3873,408;498,1199,2345,935;497,1199,2409,1392;497,1199,2674,1401;491,1205,1780,210;499,225,0,20;
535,222,1308,477;536,223,2016,531;537,224,2558,961;540,221,675,749;540,221,657,1322;540,224,3276,275;541,222,464,726;540,221,1199,1345;557,709,1407,195;581,725,3150,46;556,721,3285,533;555,720,1230,192;555,719,1223,808;557,722,3675,399;556,722,2501,566;556,721,1596,855;499,225,0,20;
480,324,3921,1290;480,324,662,429;480,324,585,1319;480,324,1243,974;480,324,2180,548;480,324,3671,398;480,324,693,194;480,324,779,439;522,393,270,748;522,393,1195,964;522,392,416,776;522,392,516,806;522,392,3914,1112;522,393,3808,1443;522,393,211,1308;522,393,758,870;499,225,0,20;
582,773,355,150;582,773,3126,1022;583,773,2927,1213;583,773,289,100;583,773,1003,215;583,773,1077,792;583,773,3287,1423;583,773,3230,624;507,378,2412,235;507,378,3022,1412;507,378,75,702;508,378,854,889;508,378,2528,241;507,378,1410,833;508,378,4051,1301;507,378,274,1310;499,225,0,20;
510,414,694,433;510,414,2128,1380;510,414,376,719;510,414,2641,1400;510,414,1729,1091;510,414,76,62;510,414,129,134;510,414,58,33;542,737,1258,813;544,738,275,751;544,736,391,116;542,739,1650,1068;541,738,4095,690;543,741,1377,83;545,739,3997,680;542,739,8,23;499,225,0,20;
583,773,3076,1416;583,773,3945,1291;583,773,2945,1005;583,773,3845,1284;583,773,3370,382;583,773,2929,1214;583,773,3943,675;583,773,1538,501;561,701,3397,281;562,698,1668,510;556,697,2353,937;558,697,2611,1188;557,701,673,748;558,697,1646,277;560,697,826,884;559,697,1396,1352;499,225,0,20;
478,324,347,108;479,324,2922,356;479,324,1929,889;479,324,3358,1051;479,325,143,135;479,324,406,120;479,324,1483,498;479,324,53,690;501,223,2778,1202;501,223,3319,535;501,223,239,58;500,224,182,692;505,225,1327,823;501,225,25,5;502,227,309,147;501,225,2907,1211;499,225,0,20;
536,733,1430,493;538,733,294,710;537,735,2607,337;539,737,2325,557;540,733,1512,1033;540,736,3450,285;540,733,944,777;536,734,3959,1292;583,772,3254,1041;584,772,1679,282;584,773,2571,571;583,772,3927,1447;583,772,3318,1048;584,773,3176,620;583,772,3253,625;583,773,399,771;499,225,0,20;
554,703,4079,307;554,702,203,733;553,701,2034,221;554,702,2168,915;553,703,2769,258;552,702,3762,1276;553,702,1658,508;552,702,340,715;549,715,3905,1110;550,717,1274,475;551,719,1589,37;550,717,2216,1384;551,717,1384,485;550,717,3028,1413;549,719,2604,245;550,719,1254,976;499,225,0,20;
557,709,1610,1359;557,708,940,450;553,705,166,725;551,708,2307,322;557,709,1407,195;554,703,4079,307;555,703,2088,1147;558,706,951,180;520,724,3684,1438;541,711,2160,225;533,728,3916,19;542,714,1602,204;507,719,3326,48;522,697,402,60;542,712,1052,219;513,712,2766,346;499,225,0,20;
584,777,3494,644;587,775,1256,235;588,770,4050,1125;584,774,2989,359;585,772,3301,376;584,773,2179,317;585,772,1273,474;585,772,3037,1222;551,706,1257,236;550,702,3637,654;550,702,3778,295;551,703,2749,256;550,702,2751,1199;550,702,1055,787;550,702,1051,1339;550,702,667,1322;499,225,0,20;
543,772,1583,1045;543,772,1651,1069;536,776,3472,390;539,767,3216,623;540,767,3556,118;543,768,3894,671;531,769,805,442;538,777,2369,560;499,224,1048,187;499,224,1084,943;499,224,1763,873;499,224,1070,790;499,224,636,1321;499,224,853,1330;499,224,2620,966;499,224,170,728;499,225,0,20;
544,738,275,751;547,737,3027,1014;545,739,3997,680;547,737,3204,1420;547,736,899,902;547,736,2921,600;547,736,1370,998;545,736,252,94;517,426,881,897;516,426,992,214;516,425,3033,1414;517,425,3592,652;517,425,462,127;516,425,152,136;517,425,466,726;517,425,486,1316;499,225,0,20;
537,225,2664,340;537,225,1748,292;537,225,3680,1269;537,225,2842,1406;537,225,74,701;537,225,788,1327;537,225,411,774;537,225,983,921;535,735,371,152;539,733,2453,331;536,734,3959,1292;535,736,2526,1182;536,736,145,50;539,737,2325,557;536,736,3387,1054;536,736,2623,578;499,225,0,20;
479,325,621,743;479,325,1460,1016;479,325,3772,1277;479,325,2340,1166;479,325,878,448;479,325,2006,898;479,324,1975,528;479,325,116,713;493,347,978,75;502,343,544,733;494,338,256,142;497,338,1390,251;496,338,2281,1161;496,338,1642,1065;496,338,3274,1240;496,338,1622,858;499,225,0,20;
478,371,3049,608;478,366,3432,1059;480,363,3899,301;482,365,3732,662;485,365,3002,269;482,372,559,423;484,372,2658,970;484,372,1413,85;535,223,3653,1268;529,225,1977,529;529,223,3524,646;535,224,2167,915;529,224,3074,1225;529,224,1634,507;529,223,2000,312;529,224,1909,1133;499,225,0,20;
522,392,1172,464;522,392,3582,1262;522,392,2033,532;521,392,2466,951;522,392,3652,397;522,392,2308,1389;522,392,2403,234;522,392,3914,1112;537,225,460,126;537,225,2001,312;537,225,756,869;537,225,1734,1092;537,225,3796,666;537,225,1748,292;537,225,411,774;537,225,2605,337;499,225,0,20;
461,387,3277,1044;460,383,1699,286;462,387,425,782;462,387,3512,1066;462,384,900,72;462,385,2843,992;463,385,3586,1263;462,385,985,212;483,248,3460,1428;483,249,2036,903;483,248,72,700;482,264,2464,950;482,264,1721,513;492,253,2319,230;492,252,231,10;492,253,98,68;499,225,0,20;
531,373,1363,995;521,375,3603,1075;518,378,3389,1054;518,378,3942,1116;525,389,3883,300;516,379,2891,354;519,385,329,759;513,383,19,131;535,232,643,169;543,226,3645,397;538,225,991,457;539,225,1740,871;539,225,2610,512;537,226,563,184;538,225,4071,417;537,226,1131,952;499,225,0,20;
470,321,156,78;470,321,2970,604;470,321,956,915;470,321,2794,986;470,321,2643,1191;470,321,1698,1084;470,321,626,838;470,321,2095,908;583,767,3214,1421;583,767,2114,910;581,769,2512,1181;582,770,2147,546;584,769,2524,567;582,766,1574,271;580,766,2535,568;581,769,2898,1408;499,225,0,20;
484,377,2673,1193;482,382,1181,12;482,372,559,423;484,377,695,852;478,371,3049,608;484,374,498,802;483,374,154,77;483,374,2915,599;554,720,157,721;554,720,3179,370;554,720,793,1327;554,720,2139,1381;554,720,619,836;554,720,1150,799;552,720,3522,646;551,719,1589,37;499,225,0,20;
505,358,588,168;499,361,3072,1415;496,356,2847,993;502,351,1843,214;491,363,2653,15;492,364,1800,212;496,365,2833,102;493,365,1595,854;484,240,1156,800;484,240,2018,313;484,240,519,807;484,240,3737,1093;484,240,1880,886;484,240,4021,683;484,240,2716,1403;484,240,3124,1228;499,225,0,20;
521,720,2495,333;507,719,3326,48;512,707,3748,1274;522,697,402,60;513,711,2299,1162;513,711,2272,498;513,711,2985,1009;513,711,1543,1356;503,402,2820,991;503,402,509,420;503,402,1418,491;503,402,2986,1009;503,402,2817,990;503,402,468,1315;503,402,1184,961;503,402,3793,1279;499,225,0,20;
450,896,2070,537;447,885,4006,1123;447,885,1908,1132;448,885,2434,1393;448,886,2067,536;448,885,1226,809;448,885,2655,582;448,885,2436,1393;470,347,1312,986;469,343,1128,31;477,351,455,157;485,339,2520,958;469,337,1717,1088;478,333,712,858;482,335,3794,405;473,332,659,62;499,225,0,20;
499,224,2130,912;499,224,369,112;499,224,85,136;499,224,2544,1184;499,224,1763,873;499,224,1048,187;499,224,1067,938;499,224,1639,1063;498,227,442,785;498,227,1010,1336;498,227,1840,519;498,227,1173,1344;498,227,2305,1388;499,226,2318,1389;499,226,2090,540;500,226,3067,44;499,225,0,20;
549,731,1556,847;545,729,2616,246;549,726,3535,647;550,730,2602,576;551,728,2330,231;550,730,2882,264;550,730,2416,1173;550,730,3162,1232;515,419,3445,1428;515,419,3446,641;514,424,827,764;516,423,2343,324;514,418,3597,1073;514,419,2292,1388;512,419,459,158;514,418,483,800;499,225,0,20;
515,424,1599,1359;515,425,2703,1195;514,424,827,764;516,424,2012,1141;516,423,2343,324;516,424,522,809;516,425,3656,656;516,425,2943,601;499,330,330,105;495,332,872,447;498,323,1438,256;492,327,2176,227;492,328,3749,403;492,328,3791,1279;492,328,2175,1383;492,328,3884,670;499,225,0,20;
370,1152,3665,1438;370,1152,3123,1227;393,1119,3305,377;404,1268,2195,2;408,1175,2452,237;408,1175,3365,381;408,1175,1523,1355;408,1175,1168,959;499,225,3620,122;498,225,653,844;498,225,93,42;498,225,10,3;498,224,2271,554;499,225,1035,185;499,225,99,138;498,225,818,443;499,225,0,20;
449,1104,825,67;469,1172,3153,619;449,1177,2407,944;449,1177,3996,1297;449,1177,1819,1367;438,1148,1165,191;438,1149,3428,1249;438,1149,477,161;538,754,3555,1070;543,752,318,423;545,750,3878,1287;543,752,1493,86;544,747,27,56;542,746,3375,383;538,750,2624,249;540,749,2373,560;499,225,0,20;
462,384,4052,1126;463,385,916,1332;462,384,88,57;462,385,3697,1088;463,385,3672,1084;463,385,3458,1252;463,385,83,704;463,385,1881,522;469,321,2257,925;469,321,208,697;469,321,125,420;469,320,1007,925;469,321,188,693;469,321,176,145;469,320,39,29;469,321,1069,789;499,225,0,20;
492,253,1844,1123;492,253,356,717;492,253,958,1333;492,253,237,150;492,253,896,771;492,253,702,854;492,253,386,720;492,253,265,747;518,378,3942,1116;516,378,280,153;516,378,3534,1432;517,378,1349,826;519,381,2678,342;513,383,3278,1240;513,380,3770,404;513,383,19,131;499,225,0,20;
586,762,4012,413;587,765,1603,1052;586,766,4057,416;583,767,2900,598;582,766,1574,271;583,762,3947,1117;583,762,3443,387;583,762,3380,1427;488,386,2273,554;487,382,570,737;490,380,1757,1364;489,380,1617,505;490,380,2010,1141;491,385,3288,113;487,381,1857,883;487,381,2228,1157;499,225,0,20;
584,773,3429,640;583,773,3965,1293;583,773,3964,1293;583,773,2543,569;583,773,3017,1412;583,773,3320,379;584,773,3176,620;583,773,3483,642;478,324,3201,112;479,323,2702,976;479,323,3579,651;479,324,320,713;478,324,347,108;479,324,3434,386;479,324,1929,889;479,324,2430,330;499,225,0,20;
469,331,1117,78;467,331,3745,663;467,330,1098,222;467,330,375,1313;468,330,172,81;467,330,1608,856;467,330,1882,887;467,330,1995,896;581,725,3150,46;556,724,3475,1253;556,726,2015,900;558,728,2424,1173;566,735,2573,572;571,734,1540,502;559,730,276,96;557,722,3675,399;499,225,0,20;
583,773,2190,228;583,773,1415,490;583,773,3866,1445;583,773,2115,1380;583,773,3856,553;583,773,2541,568;583,773,3782,127;583,773,1454,1015;514,367,1404,489;508,363,532,814;514,359,700,751;508,358,3344,632;507,366,1664,509;507,366,142,75;514,363,1023,183;514,366,191,694;499,225,0,20;
584,777,3494,644;586,774,2502,334;583,775,3848,1104;583,774,3145,1230;583,774,3229,1036;584,773,2179,317;584,773,3429,640;583,773,1303,242;484,243,2529,1183;484,242,2988,1010;484,242,4065,305;483,242,2603,576;483,242,1288,239;483,242,1568,850;484,241,2041,534;483,242,1245,471;499,225,0,20;
556,755,2457,949;556,755,2056,1378;556,755,3898,1288;556,755,3699,1089;556,755,2054,535;556,755,2593,574;556,755,1732,1363;556,755,3827,1282;504,372,1978,893;497,378,3442,387;504,373,3270,1422;504,373,678,848;507,378,2412,235;506,380,3118,366;499,372,3771,405;504,373,1795,878;499,225,0,20;
447,915,1225,1347;449,918,527,812;450,919,3203,371;418,869,1244,80;447,885,4006,1123;450,896,2070,537;454,900,3200,370;450,896,3014,1012;583,773,3125,1228;583,773,3438,640;583,773,3143,1025;583,773,3427,283;583,773,2925,1002;583,773,2541,568;583,773,3575,1261;583,773,1005,923;499,225,0,20;
584,743,1325,1351;582,746,2298,322;582,743,1713,869;580,747,4059,687;585,743,1348,825;585,745,3147,110;585,744,1271,474;584,742,1824,519;559,735,3489,539;559,735,3987,1122;558,734,3367,382;560,741,3974,1295;561,737,3159,1231;560,741,3831,1101;556,739,2420,945;555,736,2622,578;499,225,0,20;
580,754,2113,910;579,757,1681,865;577,753,3564,1434;577,753,1718,513;577,758,3181,621;572,753,3764,664;572,756,2536,959;576,758,3404,384;560,741,3974,1295;563,742,3390,383;561,743,4010,412;560,741,3831,1101;560,742,2589,1187;560,742,3507,1256;560,742,4014,1449;560,742,290,709;499,225,0,20;
570,761,1826,881;571,761,2112,1151;573,759,1431,254;571,764,3961,411;573,760,1392,1352;573,761,3566,649;573,760,3955,1118;573,760,1593,475;572,679,2428,1174;570,690,3547,1259;570,690,3359,1425;574,694,417,23;565,680,2958,602;559,686,2977,106;569,690,1511,265;565,691,2621,577;499,225,0,20;
569,751,1423,196;568,752,4061,1127;570,752,1358,248;569,752,3385,1053;569,752,1365,829;569,752,1435,1008;569,752,2261,1159;569,752,4029,1450;583,773,3043,1015;583,773,1453,1014;583,773,3084,1225;583,773,4031,1300;583,773,2938,600;583,773,1079,792;583,773,2763,1200;583,773,4043,415;499,225,0,20;
503,388,2731,254;508,387,215,698;497,378,3442,387;504,373,3004,360;511,385,1139,464;507,378,2412,235;508,379,1270,237;507,379,746,1325;597,767,3314,378;591,767,4033,414;598,760,4032,1450;598,760,4067,1452;589,759,3470,1429;589,759,1594,854;598,757,2935,1003;587,763,2909,1212;499,225,0,20;
510,413,95,137;510,414,1309,243;510,413,1829,1119;510,413,1393,252;510,413,2675,583;510,414,3800,1098;510,414,2583,1398;510,414,1784,516;568,755,3934,1290;568,754,2505,955;568,754,3094,1226;563,754,1611,206;568,753,2107,223;568,754,2540,1183;568,753,3244,1038;568,754,2594,575;499,225,0,20;
584,771,189,139;584,772,1679,282;585,772,1273,474;585,771,3667,1083;585,771,1450,836;585,772,2192,549;585,772,3424,1058;585,771,2504,1180;546,774,3217,1236;543,772,1651,1069;549,762,2201,42;542,765,1311,244;543,767,2198,1155;543,767,3039,1414;543,768,3894,671;546,760,3157,1026;499,225,0,20;
562,750,3263,1042;569,751,1423,196;574,741,4093,53;563,742,3390,383;574,750,3259,375;569,751,3029,1413;568,752,3849,298;569,751,1337,990;378,1095,2354,1167;400,1102,3810,1099;378,1095,2357,232;405,1095,2350,96;405,1096,3485,643;405,1096,3980,1295;405,1095,3315,1047;405,1095,1600,1050;499,225,0,20;
555,720,1230,192;554,719,1507,1354;555,720,3064,1415;551,719,1589,37;554,720,2722,344;554,720,902,772;551,717,936,207;554,720,2139,1381;450,919,3203,371;466,890,3012,108;450,904,3008,361;450,896,3014,1012;454,899,2063,1378;454,898,2435,1393;454,898,1228,971;454,898,1229,1347;499,225,0,20;
463,1004,2304,931;449,919,3858,554;426,987,2043,7;571,875,3824,297;449,918,527,812;466,890,3012,108;450,904,3008,361;454,900,3200,370;555,694,3457,389;552,692,2753,1199;552,690,2978,1411;552,690,3585,651;552,692,1437,1010;560,691,898,771;559,686,2977,106;558,693,3815,296;499,225,0,20;
517,393,115,133;509,391,1341,825;508,387,215,698;519,385,2532,242;512,384,296,1310;509,389,3273,627;513,384,3407,637;511,385,1139,464;513,407,1735,291;514,413,971,210;510,408,2264,1159;509,412,135,74;509,412,1963,1374;510,413,2557,961;509,411,2550,1184;509,410,2566,963;499,225,0,20;
575,751,379,113;575,751,3461,1252;574,750,3988,678;576,750,3171,1233;576,751,2618,248;576,749,3096,1017;576,750,3224,1237;576,749,3833,667;554,732,1149,465;555,729,3861,299;552,730,1552,1357;552,732,2380,940;552,730,3391,635;552,731,1239,1347;552,731,2490,1179;552,731,1518,1036;499,225,0,20;
571,764,3170,1028;573,766,2937,1215;577,768,3098,272;571,764,3961,411;579,764,1513,266;579,764,3117,616;579,762,2105,909;573,761,3566,649;506,353,450,790;505,358,588,168;506,353,3415,638;510,353,187,693;514,357,1032,929;508,358,3344,632;514,358,3520,645;515,356,2549,569;499,225,0,20;
