0,0,499,288:130,71,28,142;320,210,32,319;373,119,130,55;384,80,148,179;219,200,167,337;350,248,172,54;435,120,186,195;481,332,422,254;238,251,562,395;294,226,576,107;340,67,742,422;81,147,871,442;523,262,951,505;410,125,973,459;498,176,995,308;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1282,1966,1676,2118:1513,1939,75,326;1182,2176,104,165;1535,2094,146,163;1573,1944,231,346;1425,2119,318,74;1419,2107,333,363;1685,2009,334,197;1596,2043,438,89;1405,2135,485,88;1441,1961,568,396;1159,2141,648,312;1523,2035,769,427;1268,1914,860,36;1698,1989,866,441;1577,2027,964,506;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1282,2119,1676,2442:1182,2176,104,165;1672,2254,128,54;1535,2094,146,163;1458,2245,182,193;1675,2347,227,61;1466,2290,250,210;1425,2119,318,74;1520,2175,328,194;1419,2107,333,363;1639,2526,340,200;1596,2043,438,89;1405,2135,485,88;1708,2223,633,244;1703,2459,640,310;1586,2285,758,424;1310,2335,1001,133;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1677,1966,2264,2121:2048,2042,103,164;2303,1945,214,344;1882,1939,272,67;2308,1969,305,223;1685,2009,334,197;1596,2043,438,89;2156,2030,544,1;1982,1951,578,108;2255,2224,603,301;2063,2143,620,306;1751,2216,623,102;1708,2223,633,244;2061,2100,736,476;2347,2181,738,421;1698,1989,866,441;2382,2118,934,501;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1677,2122,2264,2442:2329,2324,29,143;1672,2254,128,54;1675,2347,227,61;1871,2500,390,83;1980,2332,472,269;1898,2474,482,271;2156,2030,544,1;2137,2487,596,98;2255,2224,603,301;2063,2143,620,306;1751,2216,623,102;1708,2223,633,244;1703,2459,640,310;2061,2100,736,476;2347,2181,738,421;1939,2436,931,297;2230,2236,943,454;3388,2027,0,315;3388,2027,0,315;
1282,2443,1780,2748:1641,2527,187,56;1272,2697,196,15;1466,2290,250,210;1639,2526,340,200;1245,2665,376,75;1871,2500,390,83;1657,2827,459,82;1308,2561,516,224;1338,2705,574,236;1623,2807,609,304;1703,2459,640,310;1965,2699,744,259;1914,2536,840,438;1495,2659,843,438;1310,2335,1001,133;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1282,2749,1780,3030:1571,2980,16,317;1493,3009,45,145;1272,2697,196,15;1248,3050,199,198;1532,2882,294,357;1531,2877,349,233;1657,2827,459,82;1674,3007,483,383;1338,2705,574,236;1623,2807,609,304;1227,2993,635,104;1230,2738,746,423;1892,2855,761,425;1495,2659,843,438;1278,3108,895,496;1723,2926,984,507;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1781,2443,2264,2743:1994,2554,14,316;2329,2324,29,143;1993,2691,106,49;1949,2771,118,52;2206,2822,123,156;2000,2795,185,55;1871,2500,390,83;1657,2827,459,82;1898,2474,482,271;2137,2487,596,98;1703,2459,640,310;1965,2699,744,259;1892,2855,761,425;2121,2754,809,269;1914,2536,840,438;1939,2436,931,297;2382,2610,998,309;3388,2027,0,315;3388,2027,0,315;
1781,2744,2264,3030:1877,3096,1,135;1993,2691,106,49;1949,2771,118,52;2206,2822,123,156;1994,3038,170,53;2000,2795,185,55;2127,2889,190,340;1657,2827,459,82;1674,3007,483,383;1893,3068,588,110;1851,2938,683,413;1965,2699,744,259;2253,2868,747,424;1892,2855,761,425;2121,2754,809,269;2193,3103,926,295;1723,2926,984,507;2118,2843,1005,519;3388,2027,0,315;
0,3031,593,3319:213,3119,5,135;175,3212,21,318;349,3089,116,170;23,3107,135,6;567,3445,136,333;457,2990,212,59;193,3304,361,236;122,3353,400,246;295,3321,417,8;253,3002,443,262;687,3259,463,381;27,3103,479,382;509,2991,779,131;127,3282,845,513;613,3040,959,126;495,3210,980,306;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
0,3320,593,3519:618,3539,7,138;253,3518,17,317;156,3392,56,149;329,3590,131,158;567,3445,136,333;263,3545,254,62;193,3304,361,236;122,3353,400,246;295,3321,417,8;687,3259,463,381;147,3524,487,384;184,3474,528,282;522,3562,587,299;540,3498,697,251;92,3509,783,264;127,3282,845,513;495,3210,980,306;3388,2027,0,315;3388,2027,0,315;
594,3031,1070,3321:994,3372,4,136;1110,2962,8,315;1119,3180,31,4;913,3014,171,189;916,3179,253,61;1155,3013,363,237;687,3259,463,381;968,3010,529,227;926,3055,582,297;1061,3308,586,109;949,3254,789,430;838,2919,917,498;765,3217,949,300;613,3040,959,126;789,3423,971,458;495,3210,980,306;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
594,3322,1070,3519:994,3372,4,136;618,3539,7,138;567,3445,136,333;1039,3507,157,167;1146,3388,230,180;750,3540,283,218;1063,3548,296,70;936,3605,384,244;687,3259,463,381;778,3437,534,391;1061,3308,586,109;540,3498,697,251;949,3254,789,430;859,3561,792,116;794,3437,881,495;765,3217,949,300;789,3423,971,458;3388,2027,0,315;3388,2027,0,315;
0,3520,570,3653:253,3518,17,317;329,3590,131,158;342,3701,140,161;392,3647,142,177;263,3545,254,62;218,3634,355,366;384,3627,439,259;195,3697,447,264;147,3524,487,384;184,3474,528,282;564,3583,533,283;522,3562,587,299;494,3679,673,249;540,3498,697,251;92,3509,783,264;614,3649,806,433;119,3727,883,445;3388,2027,0,315;3388,2027,0,315;
0,3654,570,4095:411,3756,42,147;342,3701,140,161;392,3647,142,177;437,3748,260,212;614,3826,338,199;31,3895,354,365;218,3634,355,366;372,3777,414,376;384,3627,439,259;195,3697,447,264;494,3679,673,249;225,3995,735,30;614,3649,806,433;119,3727,883,445;481,3873,891,287;700,3983,911,449;33,3936,954,29;415,4000,1013,511;3388,2027,0,315;
571,3520,1070,3737:618,3539,7,138;729,3687,108,331;1039,3507,157,167;862,3786,169,170;751,3551,175,191;750,3540,283,218;1063,3548,296,70;614,3826,338,199;936,3605,384,244;564,3583,533,283;494,3679,673,249;540,3498,697,251;859,3561,792,116;614,3649,806,433;943,3808,933,452;992,3679,948,504;1037,3618,1020,465;3388,2027,0,315;3388,2027,0,315;
571,3738,1070,4095:729,3687,108,331;1070,3907,124,332;862,3786,169,170;900,3830,238,348;994,4024,241,16;1000,3945,324,227;614,3826,338,199;887,4020,556,233;1177,3761,564,94;1090,4068,647,246;494,3679,673,249;614,3649,806,433;995,4014,821,486;481,3873,891,287;700,3983,911,449;943,3808,933,452;992,3679,948,504;676,3858,994,508;3388,2027,0,315;
1071,3031,1613,3235:1110,2962,8,315;1571,2980,16,317;1119,3180,31,4;1493,3009,45,145;1659,3196,69,324;1547,3092,149,164;1486,3287,177,172;1248,3050,199,198;1478,3099,291,220;1155,3013,363,237;1674,3007,483,383;1376,3316,553,393;1227,2993,635,104;1614,3255,693,124;1278,3108,895,496;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1071,3236,1613,3520:994,3372,4,136;1119,3180,31,4;1039,3507,157,167;1486,3287,177,172;1146,3388,230,180;1562,3516,265,65;1471,3601,268,352;1063,3548,296,70;1192,3519,377,208;1376,3316,553,393;1683,3308,567,235;1061,3308,586,109;1380,3403,665,410;1614,3255,693,124;1385,3467,877,494;1278,3108,895,496;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1614,3031,2264,3234:1877,3096,1,135;1571,2980,16,317;1659,3196,69,324;1547,3092,149,164;2220,3233,159,336;1994,3038,170,53;1993,3237,295,69;1852,3214,337,198;1674,3007,483,383;2239,3145,512,100;1893,3068,588,110;1851,2938,683,413;1614,3255,693,124;1929,3141,762,481;1909,3198,838,512;2193,3103,926,295;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1614,3235,2264,3520:1966,3498,34,145;2031,3371,52,46;1659,3196,69,324;2220,3233,159,336;1562,3516,265,65;1993,3237,295,69;1852,3214,337,198;1891,3466,432,256;2139,3594,522,225;1683,3308,567,235;2217,3292,602,240;1834,3530,662,11;1614,3255,693,124;2300,3513,824,487;1909,3198,838,512;2023,3540,899,515;2249,3552,1015,511;3388,2027,0,315;3388,2027,0,315;
1071,3521,1798,3729:1562,3516,265,65;1471,3601,268,352;1063,3548,296,70;1557,3549,369,19;1192,3519,377,208;1401,3668,387,209;1640,3662,403,210;1138,3590,515,278;1177,3761,564,94;1718,3824,566,292;1492,3787,608,401;1834,3530,662,11;1575,3790,750,478;1385,3467,877,494;992,3679,948,504;1037,3618,1020,465;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1071,3730,1798,4095:1807,3853,109,166;1070,3907,124,332;1168,4029,125,175;1417,4089,163,186;1401,3668,387,209;1640,3662,403,210;1177,3761,564,94;1718,3824,566,292;1492,3787,608,401;1090,4068,647,246;1488,3968,732,420;1575,3790,750,478;1717,3998,814,435;995,4014,821,486;1378,3905,834,277;992,3679,948,504;1707,4056,952,38;3388,2027,0,315;3388,2027,0,315;
1799,3521,2264,3784:1966,3498,34,145;1807,3853,109,166;1952,3772,119,172;2312,3684,213,343;1980,3591,365,239;1640,3662,403,210;1891,3466,432,256;2139,3594,522,225;2199,3811,555,394;1718,3824,566,292;2145,3788,617,402;1834,3530,662,11;1970,3745,811,270;2266,3784,820,436;2023,3540,899,515;2249,3552,1015,511;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
1799,3785,2264,4095:2077,3980,20,139;1807,3853,109,166;1952,3772,119,172;2351,3892,292,356;2281,4034,342,230;2118,4006,536,102;2199,3811,555,394;2145,3788,617,402;2106,3859,669,468;1920,3899,694,416;1970,3745,811,270;1717,3998,814,435;2266,3784,820,436;2048,3888,910,449;2341,3929,929,451;1707,4056,952,38;2129,3893,953,302;3388,2027,0,315;3388,2027,0,315;
2265,1966,2558,2231:2390,2092,81,154;2633,2190,86,49;2534,1961,160,184;2482,2038,188,174;2303,1945,214,344;2308,1969,305,223;2407,1932,353,234;2156,2030,544,1;2255,2224,603,301;2392,1950,657,408;2398,2250,730,127;2347,2181,738,421;2382,2118,934,501;2429,2182,974,304;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2265,2232,2558,2446:2329,2324,29,143;2411,2268,39,320;2633,2190,86,49;2378,2282,288,189;2432,2419,375,207;2137,2487,596,98;2255,2224,603,301;2411,2270,634,308;2527,2419,668,411;2467,2434,672,469;2398,2250,730,127;2347,2181,738,421;2230,2236,943,454;2633,2346,970,129;2429,2182,974,304;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2559,1966,3115,2123:3120,2063,38,320;2633,2190,86,49;2534,1961,160,184;2482,2038,188,174;3085,2001,350,77;2750,2162,401,374;2965,2028,469,91;2769,2032,489,220;2712,2034,493,273;2955,2108,504,223;2708,1998,619,305;3032,1993,687,414;2622,1993,829,437;3103,1944,925,450;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2559,2124,3115,2446:3120,2063,38,320;2633,2190,86,49;2998,2522,101,163;3116,2188,224,179;3053,2505,325,228;2750,2162,401,374;2955,2108,504,223;2856,2351,581,96;2743,2372,667,468;2527,2419,668,411;2702,2407,760,481;2738,2311,813,485;3085,2392,928,125;2649,2462,944,503;2633,2346,970,129;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2265,2447,2683,2709:2329,2324,29,143;2206,2822,123,156;2527,2720,210,203;2432,2419,375,207;2728,2744,378,369;2395,2618,404,247;2573,2595,563,234;2137,2487,596,98;2527,2419,668,411;2467,2434,672,469;2649,2462,944,503;2604,2669,968,457;2575,2736,979,517;2723,2613,981,130;2382,2610,998,309;2484,2661,1004,463;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2265,2710,2683,2926:2467,2944,47,321;2605,2807,49,146;2206,2822,123,156;2336,2858,197,341;2527,2720,210,203;2607,2931,359,367;2728,2744,378,369;2395,2618,404,247;2253,2868,747,424;2444,2808,798,431;2417,2801,932,451;2704,2846,936,501;2759,2924,966,457;2604,2669,968,457;2575,2736,979,517;2382,2610,998,309;2484,2661,1004,463;3388,2027,0,315;3388,2027,0,315;
2684,2447,3115,2659:2977,2563,72,325;2998,2522,101,163;3124,2631,312,360;2925,2565,322,193;3053,2505,325,228;2994,2728,449,214;2929,2732,524,389;2856,2351,581,96;2743,2372,667,468;3071,2643,707,418;3105,2507,722,474;2702,2407,760,481;3085,2392,928,125;2649,2462,944,503;2723,2613,981,130;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2684,2660,3115,2926:2866,2859,74,325;3145,2751,164,187;3109,3015,165,188;3124,2631,312,360;2607,2931,359,367;2728,2744,378,369;2994,2728,449,214;2991,2937,507,387;2929,2732,524,389;2782,2767,704,418;3071,2643,707,418;2704,2846,936,501;3126,2803,958,455;2759,2924,966,457;2723,2613,981,130;2887,2978,1017,134;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3116,1966,3509,2261:3388,2027,0,315;3120,2063,38,320;3116,2188,224,179;3085,2001,350,77;3561,1983,398,373;3292,2358,408,249;3208,2177,420,252;3223,2250,425,378;3214,2012,514,90;3455,1949,709,419;3366,2069,861,492;3506,2187,886,121;3103,1944,925,450;3273,1891,1023,466;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3116,2262,3509,2541:3615,2265,221,7;3116,2188,224,179;3271,2489,240,63;3490,2496,336,364;3292,2358,408,249;3432,2472,424,255;3223,2250,425,378;3394,2589,527,390;3289,2398,652,313;3219,2290,718,473;3105,2507,722,474;3376,2399,882,444;3506,2187,886,121;3521,2532,927,500;3085,2392,928,125;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3510,1966,4095,2338:3721,2140,100,48;3615,2265,221,7;4088,2484,320,192;3757,2162,396,372;3561,1983,398,373;3682,2108,480,383;3945,1999,573,22;3886,2300,625,243;3662,1959,688,415;3832,2003,757,261;3994,2463,799,484;3740,2049,807,485;3506,2187,886,121;3965,2068,907,448;3709,2440,967,506;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3510,2339,4095,2541:3944,2524,54,322;3880,2392,92,159;3553,2587,205,58;3615,2265,221,7;4088,2484,320,192;3490,2496,336,364;3997,2559,351,203;3432,2472,424,255;4048,2581,464,267;3886,2300,625,243;3994,2463,799,484;3838,2552,854,440;3376,2399,882,444;3521,2532,927,500;3709,2440,967,506;3666,2492,989,131;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3116,2542,3592,2701:3483,2758,27,43;3145,2751,164,187;3553,2587,205,58;3271,2489,240,63;3211,2759,255,184;3289,2608,266,215;3124,2631,312,360;3490,2496,336,364;3414,2663,410,211;3495,2634,423,87;3508,2626,517,388;3394,2589,527,390;3649,2605,611,401;3474,2624,624,403;3105,2507,722,474;3521,2532,927,500;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3116,2702,3592,2926:3483,2758,27,43;3431,2944,120,173;3145,2751,164,187;3109,3015,165,188;3456,2893,178,338;3211,2759,255,184;3289,2608,266,215;3432,2902,306,72;3612,3027,346,202;3414,2663,410,211;3495,2634,423,87;3508,2626,517,388;3649,2605,611,401;3234,2999,737,111;3664,2977,800,267;3407,2805,906,448;3126,2803,958,455;3388,2027,0,315;3388,2027,0,315;
3593,2542,4095,2659:3944,2524,54,322;3894,2660,115,169;3553,2587,205,58;4090,2588,343,231;3997,2559,351,203;4048,2581,464,267;4062,2635,547,287;3743,2650,552,232;3649,2605,611,401;3975,2673,622,403;3877,2706,716,254;3972,2640,771,482;3877,2596,837,489;3838,2552,854,440;3922,2643,960,456;3735,2675,985,461;3666,2492,989,131;3388,2027,0,315;3388,2027,0,315;
3593,2660,4095,2926:3483,2758,27,43;3894,2660,115,169;3456,2893,178,338;3967,3000,232,59;3810,2789,421,253;3508,2626,517,388;3868,2932,518,91;4062,2635,547,287;3743,2650,552,232;3741,2966,575,294;3649,2605,611,401;3975,2673,622,403;3877,2706,716,254;3972,2640,771,482;3664,2977,800,267;4084,2761,804,432;3922,2643,960,456;3735,2675,985,461;3388,2027,0,315;
2265,2927,2683,3196:2467,2944,47,321;2788,3101,141,334;2336,2858,197,341;2333,3134,218,207;2719,2993,234,347;2368,3213,239,348;2607,2931,359,367;2530,3258,453,80;2403,3097,466,84;2239,3145,512,100;2389,3220,702,125;2253,2868,747,424;2193,3103,926,295;2656,3210,956,455;2553,3093,975,459;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2265,3197,2683,3516:2716,3353,88,153;2220,3233,159,336;2693,3344,183,194;2333,3134,218,207;2368,3213,239,348;2705,3224,273,187;2648,3277,280,67;2399,3451,348,232;2530,3258,453,80;2455,3439,484,21;2239,3145,512,100;2217,3292,602,240;2389,3220,702,125;2369,3234,775,262;2300,3513,824,487;2656,3210,956,455;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2684,2927,3083,3195:2866,2859,74,325;2788,3101,141,334;3109,3015,165,188;2719,2993,234,347;3216,3290,242,64;2914,3083,248,350;2705,3224,273,187;2607,2931,359,367;3011,3035,433,379;2991,2937,507,387;2847,3157,887,495;2656,3210,956,455;2759,2924,966,457;2885,3089,991,518;2887,2978,1017,134;2877,3258,1019,464;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2684,3196,3083,3516:2897,3368,63,14;2716,3353,88,153;3042,3388,134,333;2693,3344,183,194;2978,3383,203,342;3216,3290,242,64;2914,3083,248,350;2705,3224,273,187;2648,3277,280,67;3011,3035,433,379;2842,3591,448,20;3028,3360,641,105;2880,3320,772,428;2847,3157,887,495;2656,3210,956,455;2868,3412,1009,510;2877,3258,1019,464;3388,2027,0,315;3388,2027,0,315;
2265,3517,2604,3849:2506,3792,3,41;2421,3711,43,144;2697,3761,46,5;2500,3860,144,162;2312,3684,213,343;2473,3719,219,345;2351,3892,292,356;2594,3811,339,75;2399,3451,348,232;2455,3439,484,21;2451,3775,499,386;2266,3784,820,436;2300,3513,824,487;2558,3802,996,462;2249,3552,1015,511;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2265,3850,2604,4095:2526,4005,6,137;2492,3938,23,318;2500,3860,144,162;2412,4071,243,349;2351,3892,292,356;2594,3811,339,75;2281,4034,342,230;2633,4005,454,215;2451,3775,499,386;2199,3811,555,394;2555,4048,627,115;2497,3931,650,118;2266,3784,820,436;2341,3929,929,451;2558,3802,996,462;2548,3903,1010,313;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2605,3517,3083,3799:3140,3816,44,44;2697,3761,46,5;2716,3353,88,153;3042,3388,134,333;2693,3344,183,194;2868,3914,194,57;2978,3383,203,342;2473,3719,219,345;2594,3811,339,75;2842,3591,448,20;2455,3439,484,21;2852,3677,671,23;2857,3680,712,472;3003,3713,823,273;2660,3842,921,499;2868,3412,1009,510;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
2605,3800,3083,4095:3140,3816,44,44;2697,3761,46,5;3106,3958,59,151;2747,3942,62,323;3143,4029,71,151;2868,3914,194,57;3131,3997,327,229;2594,3811,339,75;2633,4005,454,215;2861,4001,494,221;2760,4003,543,285;2555,4048,627,115;2857,3680,712,472;3003,3713,823,273;2784,3997,905,516;2660,3842,921,499;2548,3903,1010,313;3388,2027,0,315;3388,2027,0,315;
3084,2927,3589,3221:3582,3279,70,324;3431,2944,120,173;3109,3015,165,188;3456,2893,178,338;3216,3290,242,64;3301,3336,317,191;3612,3027,346,202;3011,3035,433,379;2991,2937,507,387;3441,3113,643,117;3234,2999,737,111;3542,3309,784,115;3664,2977,800,267;3411,3052,850,439;3465,3122,897,446;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3084,3222,3589,3432:3582,3279,70,324;3042,3388,134,333;3216,3290,242,64;3301,3336,317,191;3218,3308,382,369;3202,3411,402,374;3205,3407,437,258;3591,3332,519,279;3028,3360,641,105;3441,3113,643,117;3306,3373,731,128;3487,3510,739,422;3307,3391,740,257;3542,3309,784,115;3612,3451,870,442;3465,3122,897,446;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3590,2927,4095,3202:3582,3279,70,324;3945,3256,93,329;3979,3075,117,171;3738,3132,155,166;3975,3148,195,175;3967,3000,232,59;3837,3171,270,353;3612,3027,346,202;3868,2932,518,91;3838,3235,545,103;3741,2966,575,294;3921,3065,685,250;3928,3050,727,126;3820,3216,741,258;3664,2977,800,267;3465,3122,897,446;3388,2027,0,315;3388,2027,0,315;3388,2027,0,315;
3590,3203,4095,3432:3582,3279,70,324;3945,3256,93,329;3738,3132,155,166;3975,3148,195,175;3850,3352,201,341;3837,3171,270,353;3591,3332,519,279;4019,3392,540,230;3838,3235,545,103;3780,3395,612,241;3733,3507,708,419;3820,3216,741,258;3991,3343,752,479;3840,3310,816,486;3612,3451,870,442;3988,3418,884,445;4008,3423,912,28;3388,2027,0,315;3388,2027,0,315;
3084,3433,3505,3709:3531,3598,2,41;3355,3645,33,142;3140,3816,44,44;3449,3620,121,174;3042,3388,134,333;3446,3549,236,181;3475,3527,258,17;3400,3775,394,76;3202,3411,402,374;3205,3407,437,258;3371,3713,579,296;3457,3619,681,413;3487,3510,739,422;3307,3391,740,257;3562,3651,743,477;3003,3713,823,273;3553,3691,940,453;3388,2027,0,315;3388,2027,0,315;
3084,3710,3505,4095:3542,3883,11,136;3355,3645,33,142;3140,3816,44,44;3106,3958,59,151;3143,4029,71,151;3449,3620,121,174;3544,3962,262,214;3131,3997,327,229;3400,3775,394,76;3298,3882,413,376;3521,3784,549,288;3371,3713,579,296;3237,3883,605,400;3291,3867,642,311;3457,3619,681,413;3131,3959,733,129;3003,3713,823,273;3553,3691,940,453;3388,2027,0,315;
3506,3433,4095,3643:3531,3598,2,41;3846,3580,158,335;3701,3700,180,192;3850,3352,201,341;3855,3516,204,342;3475,3527,258,17;3738,3613,259,352;4019,3392,540,230;3780,3395,612,241;3733,3507,708,419;3487,3510,739,422;3562,3651,743,477;3743,3661,785,429;3612,3451,870,442;3988,3418,884,445;4008,3423,912,28;4021,3614,1007,311;3388,2027,0,315;3388,2027,0,315;
3506,3644,4095,4095:3531,3598,2,41;3542,3883,11,136;4000,3745,64,323;3695,3864,90,329;3846,3580,158,335;3701,3700,180,192;3738,3613,259,352;3544,3962,262,214;3707,3788,399,373;3953,3862,411,250;3900,3881,478,219;3521,3784,549,288;3457,3619,681,413;3562,3651,743,477;3743,3661,785,429;3903,3992,869,514;3553,3691,940,453;4021,3614,1007,311;3388,2027,0,315;
